transaction_id,user_id,transaction_amount,transaction_date,is_foreign_transaction,transaction_type
89cfc27c-5f5b-487e-b613-17391cd6cf0d,498,3282.34,2022-08-07,1,refund
6acac286-8b1e-401c-af79-029edea6a37e,45,6299.53,2023-01-03,0,cash withdrawal
4c46bad8-66c6-4e18-bdce-9d797fdf76ae,880,1470.16,2023-05-22,0,refund
953599c6-c379-461d-9a9e-82f50228de49,883,829.55,2022-07-21,1,purchase
8e67d7d8-431b-4c70-93a3-b34e87e504ce,417,9765.91,2023-01-03,1,purchase
fd236d28-4f2e-4a08-a3b3-dfd00ef90bcc,64,7237.79,2022-10-05,1,purchase
d639d8aa-d650-41f3-a231-5476c0050539,739,4994.93,2023-02-25,1,cash withdrawal
6365798b-cb6b-48fe-8ae6-89d6003eea09,549,4646.35,2022-08-16,0,refund
ea628d3d-80a2-4679-ad95-e82991eca6b7,341,645.54,2023-06-06,1,purchase
86403806-a366-4154-b136-e9e57f71a837,660,1814.55,2022-12-12,1,refund
8551e6e8-504d-49e0-94f7-f15f3e9af4fb,869,2901.98,2022-10-14,1,refund
63416840-f5b3-429a-bc9b-944fc6a3e5d4,887,8138.46,2023-02-11,1,purchase
dec67e8f-f21b-46e3-8822-02f966d78e18,876,1073.42,2022-11-11,0,cash withdrawal
becfa316-c66b-4a01-8f90-1410bfba290b,137,291.59,2022-07-25,1,cash withdrawal
2119e1c1-b966-4355-af72-bb3c9885e990,602,7935.86,2022-09-01,1,cash withdrawal
1c9e7844-2e27-47f7-a893-b7e04bd363b4,861,3523.73,2023-02-01,0,purchase
6fa579d0-ee1f-48ac-b701-001e2412a2ab,724,5505.64,2023-04-19,1,cash withdrawal
317ca102-1339-4f4a-add5-f00525139dd0,212,3334.84,2022-08-19,0,purchase
105fef51-b0af-40d2-8e3e-4f5f04612c71,91,1962.04,2022-06-26,1,cash withdrawal
40c063fc-9c9a-4d7d-a9c0-9a8548c95572,700,7400.33,2023-01-01,0,cash withdrawal
1cde5b69-f8fb-44f3-8bbc-04a3378a91e6,882,1086.01,2022-09-26,1,refund
82d621dd-f00a-4b85-bc50-1ef8bb94c73b,694,9251.19,2023-05-31,1,refund
dca3aa0a-c5c1-4ddb-917f-8389e14602b4,817,8285.81,2023-03-07,1,cash withdrawal
789759ef-170d-4c13-9ca6-91e1dda7c33a,676,2453.61,2023-05-10,0,cash withdrawal
d34c41f2-2746-4fa4-b24e-b58d9d70773e,700,9486.68,2023-03-31,0,cash withdrawal
9814697c-9c02-4145-968f-86586800155d,799,1990.63,2023-02-02,0,refund
86df605b-b0ce-4eff-934b-45a847165e93,772,3538.61,2022-07-16,0,purchase
b2c4606b-8381-423f-a92f-aba1a6d50103,781,3895.56,2022-08-25,1,refund
051852dc-8caf-4d2a-bc40-47fa1c6386f7,663,1810.41,2022-07-01,0,cash withdrawal
6c187782-6e96-4611-a00c-04a33826ad58,976,9244.34,2022-11-15,1,refund
bec094b8-b02d-45b4-bccc-d4b3055c1cac,424,7458.15,2022-08-13,0,purchase
0160c1c4-0ff8-484c-808b-a779b4cb8396,13,3118.31,2022-10-22,0,cash withdrawal
294a8a71-bf7c-4627-b25b-7c88efadd4b5,304,7032.34,2023-01-04,0,purchase
65623354-8b41-4cd9-b182-1fde562f62e8,22,7153.76,2022-08-21,1,refund
525f38eb-00fc-4ce3-98ab-202bdf7ad7b0,19,6183.16,2023-02-09,0,cash withdrawal
2df11e76-cf42-4e0a-939e-832e0be1bd38,21,1220.02,2022-09-21,0,cash withdrawal
e62e54eb-878a-4369-a2e4-4a013e889897,305,7712.88,2022-09-08,1,refund
ef70f8b6-007d-4d37-b5b4-6dcd8cc1e036,232,938.81,2022-10-24,0,refund
ecc69033-296e-44d5-b069-acba8d9b4935,987,4104.19,2022-11-18,1,cash withdrawal
2bc12824-9dae-4912-8f70-ea88d7aae31f,170,9742.46,2023-02-20,1,refund
9c88f367-c46e-40a4-9086-b124c7422b51,27,4029.88,2022-07-03,0,refund
88b30922-65ea-40d8-b37b-69610f44a6f1,743,2972.41,2023-03-06,1,cash withdrawal
75176bfa-d298-445c-a9fc-d3e26ea45e17,8,2037.05,2023-03-29,0,refund
db986cde-3e7b-45a3-aefd-f1cf6fa760a9,3,3019.71,2022-09-05,1,purchase
fe318a9e-8e49-4061-9805-aa2b2d6436ea,954,8307.29,2023-05-20,1,cash withdrawal
8068f766-df40-4e0a-a1cb-ad8534f17153,257,4398.52,2023-01-31,0,cash withdrawal
ca23792c-ac55-4173-a2a7-3ff5e498d1a8,609,1722.74,2023-05-17,0,purchase
d086d4d6-36e8-43bd-b42f-4b08f5b16d2f,735,7117.29,2022-12-13,0,cash withdrawal
15534416-bf3a-4509-a66e-cec56852833e,905,2331.52,2022-12-22,1,cash withdrawal
e21e2ae4-1d32-48db-a28f-57d05612ad53,204,696.11,2023-02-09,1,cash withdrawal
cfb30320-e9bd-4511-8ad6-34a7f6a64d7f,645,5532.26,2023-03-27,1,purchase
2d520b16-6709-4d55-8499-43ced3c0331b,634,8818.2,2022-11-10,0,purchase
6f1e2050-3f71-4dab-9ad1-36d67472bd84,313,8180.64,2023-01-09,1,refund
1bd12715-c6e7-4a7b-b712-e8134e01009d,280,6544.74,2022-06-09,1,cash withdrawal
27b185f6-309b-4234-930a-ef28f92031df,177,1708.11,2023-02-21,1,purchase
337ceef0-2827-47c0-8a85-a82c817ed3f4,24,3276.88,2023-05-24,1,refund
2700b560-9bd8-4990-b786-834b39c1801b,164,3681.0,2022-07-17,0,refund
8212f5df-d961-4ea0-8a62-6b5cac4b7dbd,513,6732.74,2023-03-19,1,cash withdrawal
e5d06bcf-596d-48dc-b94b-5576f8876d7d,183,5263.16,2022-08-20,0,purchase
ba735eb2-999f-46eb-bcb7-60a97609c580,364,8135.78,2023-05-07,0,cash withdrawal
534b3dbb-7a14-430b-8742-45861034794e,341,5738.8,2023-03-11,1,purchase
f0e3b50f-bc7d-4e39-83a6-23cef019eca2,960,2191.52,2023-03-07,0,refund
e54984ae-f3e2-45de-a7f3-96b405109ebf,538,7960.03,2022-12-13,0,purchase
a69083d0-1850-447b-a2b9-7bbf7e35cb46,351,933.96,2022-06-25,0,refund
b92d933d-a10f-43db-8169-9add6c286e65,332,7706.3,2022-10-30,0,purchase
019b2b5d-2ac3-4afc-94fe-0779d355652e,307,6101.59,2023-02-10,0,purchase
85cc2c2d-89c9-4243-af30-681ce61b4afc,917,2029.69,2022-07-18,1,refund
4432dbd0-d02f-4905-a778-f14edb36840c,465,9389.22,2022-09-13,1,refund
209f9f95-9f04-4dd0-9337-27c0c533fd1e,410,7214.91,2022-12-07,1,purchase
68e57a79-f4de-4863-b1d0-f4fd9b509cd7,727,646.18,2022-07-24,0,refund
b1ddfdbb-80cf-4dc7-ab10-862175ecc919,752,2829.62,2022-07-21,1,purchase
6b4388f5-97ea-4d52-b84d-ca4b5a332b7d,851,6828.07,2023-01-20,1,purchase
3f381a63-a4ac-4176-8882-7b82da6d33da,9,4015.68,2023-01-05,1,purchase
a926550e-5995-45f4-8c85-45c1b159f8a4,117,4149.67,2022-12-19,1,purchase
044246cf-acf1-4cbe-bc03-3a022d9e3145,356,6368.25,2023-03-14,1,cash withdrawal
b3953089-2692-47e6-bb5c-c587d2689ad4,864,2526.56,2022-11-07,1,cash withdrawal
f40e285f-b228-4b79-9e5f-27a9607a93ea,262,2435.45,2023-04-24,1,cash withdrawal
c3831cda-626c-454d-88ab-7afd66357eda,39,2278.12,2022-08-14,0,refund
93229023-5a99-4017-9eb0-4c839c9425d8,439,1325.41,2023-04-27,1,cash withdrawal
72be5fb8-52dc-483c-a36b-f12c181d8b09,828,5571.45,2022-08-27,0,refund
97da6c23-81d9-4ff9-9de2-d8ca4edc3a08,558,385.15,2023-01-14,1,cash withdrawal
57eaefa6-299a-49fb-b3d2-10dbe41fba4b,649,424.41,2022-10-13,1,refund
abd14dd5-45d8-4a45-9a33-36ee39385322,438,4894.52,2022-11-24,1,refund
c395428a-024f-4385-a2ef-2b77a0d69a59,166,7251.07,2022-11-28,1,cash withdrawal
22f1e7d4-e2f7-4a51-8c40-a716bcf8fa8f,338,4046.39,2023-01-19,0,purchase
71eeea51-05c0-48c6-9b9a-bb6ddc954d75,136,5070.94,2022-09-21,0,purchase
c3cc0aac-2489-41f4-b9a5-5d6fa09d63de,511,5572.59,2023-02-03,1,purchase
fd0be52c-971b-4682-ac4d-181069793532,199,8150.41,2022-10-05,1,purchase
92f7d82a-7018-4dce-83b4-4bae101c1fa0,175,9107.68,2023-02-04,1,purchase
8ffbcc0f-0587-49f3-bc03-af356577aba9,73,8607.06,2022-06-10,1,purchase
751095ed-9864-4c1a-8827-1dd98da18439,644,6156.18,2022-10-06,1,refund
4141c9c5-7f7e-4daa-ae01-d882af9dcdf0,869,8872.93,2023-01-12,0,refund
d9c175fd-9e28-484f-af82-6da05a18f557,712,7807.99,2023-01-16,0,refund
1344c2f6-469a-4da3-a7d7-3e5748c31385,799,8014.6,2022-12-23,0,purchase
cd4ebc4b-9bb7-48a5-8d7f-9010318beb4e,948,7438.03,2022-12-21,1,cash withdrawal
69343f60-1ccf-486d-8d61-7ffbd8d3ac89,626,5085.92,2022-12-05,1,refund
75557a6c-d6c1-4e57-89fa-485d3e16918f,571,156.81,2022-12-27,1,cash withdrawal
34cd510f-57e6-4df9-a142-070ef197e38d,861,2484.6,2022-11-10,0,purchase
cef516c8-8953-4abc-94de-d20dbbaae0a4,12,2287.67,2023-01-02,0,purchase
4affe799-617d-4629-bf4b-38041b5869fa,647,2596.61,2023-04-06,1,purchase
43e587b9-0728-44aa-88a0-d69a95935df6,696,5411.45,2022-09-29,1,refund
9adc8fe3-cad6-4b77-8287-413950e7ceb8,356,4675.25,2022-08-12,0,refund
ce635ae0-83c7-41d9-a3d7-ad9ba9b29770,236,2272.78,2022-11-09,1,refund
f7009428-53a0-430b-8289-a49ce036f00d,789,7656.24,2022-08-14,1,refund
fc90d88a-e33b-43e0-95f0-0f271e46c88e,57,4176.08,2022-06-21,0,purchase
f60fdbf2-23b8-4542-a602-3be329fda256,839,3271.82,2022-12-04,0,refund
4a357184-6674-4987-a58e-a17a0a017177,893,958.48,2023-01-09,1,purchase
04a0c599-0fab-4b92-a6d7-e5589a117c5a,70,2281.62,2023-05-01,0,purchase
88de4047-4543-446b-addc-37928b5b73df,858,7807.33,2023-04-28,0,cash withdrawal
1ab84c1b-8524-4095-9bcb-31f340ae802f,465,6701.3,2023-04-04,0,purchase
e0941981-8e68-4e83-8023-b3a538b042da,260,5935.85,2023-01-04,0,refund
dffbad37-30a0-416d-8e38-2a3d92b8ef90,702,1364.06,2023-02-22,1,cash withdrawal
7b82ff4c-5473-4446-8a88-bdd7cdf392f9,973,6037.67,2022-10-05,0,purchase
8d129c6c-8a75-4c6e-9096-f682aab09b08,619,3190.04,2022-09-09,1,refund
7946293c-bca5-4ac2-9852-35359e6d3d62,181,945.41,2022-09-18,0,purchase
feae0fb8-be56-4b4c-9ac7-bffad55a3290,876,479.7,2022-07-20,0,cash withdrawal
fbf7ad20-6a7e-45d2-98fe-79a18da72e1a,424,2640.73,2023-05-11,1,purchase
ecea934f-263d-479a-83ba-c96e3c8f5a90,341,9272.68,2022-11-29,1,purchase
0341f831-ea4a-442b-9edc-e3b7c9ce362d,313,5065.11,2022-06-27,0,refund
adfe0110-0bc1-4150-b67d-9aad0029691e,398,6854.53,2022-10-20,0,refund
adc77c49-c280-4fd5-a3ef-c4d9b85f4790,219,5639.28,2022-11-12,0,refund
de9389de-e37b-4630-9798-b4e01a110a4f,279,7838.1,2023-04-07,1,purchase
340bd8b6-a521-43ae-9b1b-ab8d98b04e7a,71,6071.37,2022-06-15,0,cash withdrawal
5b80f397-f347-418d-b7de-a35ae941cff1,469,8035.47,2022-11-06,0,refund
42d4c734-8ed6-4860-98da-fb7a4af3e1d7,949,2681.18,2023-04-02,1,purchase
7032c8e2-d351-4f5f-b10b-82d790b9ae31,388,3016.09,2023-01-05,1,purchase
fd9334a1-e5af-42b1-983c-575caa3b3db7,741,1388.63,2022-10-01,1,cash withdrawal
0d41de26-91c9-4644-b2e6-3a676e971b5a,306,4034.48,2022-12-21,0,refund
b894550a-e9fa-4206-bad7-9ad5c2dc09c1,8,4872.1,2023-05-29,0,refund
87e3c955-1e49-46e1-a754-251d04fe52e3,761,4606.48,2022-12-09,1,cash withdrawal
a48a8be5-e0d0-4acc-aa19-17c829788933,563,9909.65,2023-04-17,0,cash withdrawal
a18abfa8-1ced-4991-87fe-b08e08f07b8a,400,6865.8,2023-03-27,0,refund
e3786121-5f53-40d7-ad7f-80cd343c4990,467,5705.66,2023-03-03,0,refund
4579609a-3b1d-4abe-8c2f-ded51f74c09c,399,4928.96,2023-05-31,0,refund
f80bba34-f31f-4408-8d92-76764bae2c00,179,2155.55,2022-09-14,0,cash withdrawal
f02a1b37-9865-496f-99f8-d29021abbbf2,104,9084.05,2022-06-25,1,cash withdrawal
aa4ed133-4635-422a-bbe4-039364b58330,324,581.34,2022-10-20,1,purchase
e702d3cb-8f02-4e9c-ac04-399df466b44b,201,9044.07,2023-06-04,1,purchase
5fcd39c7-eaa2-4166-9189-3aba669f5e4f,736,3563.92,2022-08-12,1,refund
60b97459-09e2-456e-b0a3-be304d06b31c,968,4070.36,2022-08-03,1,purchase
1de883ef-2044-4d4c-8732-ca9bc992e0cc,758,408.28,2022-10-12,1,purchase
98ec5b6a-9c7c-4745-981d-0820e90052ed,938,4228.26,2022-11-25,1,refund
50bfc860-230d-462a-ba49-ae9cdf4b4c19,82,3184.44,2023-06-06,1,cash withdrawal
2f2a2499-2da2-49cb-84a3-68646ceb9d92,360,1749.05,2023-06-08,0,cash withdrawal
9be6aa29-1ff8-48e7-ae48-e95bdae86239,76,4653.8,2022-06-12,0,refund
ee8f0a88-3728-4c98-bc64-b7e554efe054,142,4993.7,2023-02-10,1,refund
70881b5b-4b7e-40bd-a8ef-a221a5c3a0a9,460,2198.38,2023-04-13,1,purchase
4eab6bdd-7fb8-4b3e-8234-e83e0786bad1,775,3048.08,2022-12-12,0,purchase
8a8b0677-4db7-4660-a388-3deae698a376,655,7334.13,2022-09-29,1,refund
5f535718-535f-48cc-8914-63acaf4abf31,461,3024.5,2023-01-26,0,purchase
53859e02-6fe4-4ae8-99cc-dde6390bde0d,922,8480.34,2022-08-14,1,refund
d15a1b21-d2f7-473b-991d-49fa18acf173,133,4059.16,2022-09-07,0,cash withdrawal
01903474-5002-4c14-b9a8-4a8388ccf7ad,798,67.46,2022-12-15,1,cash withdrawal
231e388a-f82d-41f5-94f3-2e9bd4977ff6,872,3376.28,2022-09-28,1,cash withdrawal
37d96c58-5902-4f0b-ba89-142755409902,853,8807.54,2022-07-18,0,cash withdrawal
dca261ea-d432-416a-b396-9a862a8daa45,720,23.58,2023-05-24,1,purchase
bdb3a39d-00d9-4c89-8e6d-62f9988f00a8,689,1682.72,2022-09-13,0,purchase
2f515686-a88d-40f3-a0b2-a35f64f682b5,945,4899.45,2022-07-14,1,cash withdrawal
ede652f5-1167-41d8-9e71-a4acee367214,944,2474.73,2023-03-14,1,cash withdrawal
ec529f2b-3ca0-4bd6-b8e8-bf15c7753db0,540,1291.01,2023-04-07,0,refund
f84c0ee5-a220-4dd1-a4a7-dce4a3dd1a45,639,8122.27,2022-12-05,0,cash withdrawal
c5bc10a9-6cf4-4909-a834-9f057ea19c4a,927,8821.63,2022-09-22,0,cash withdrawal
bb4400f1-8baa-4ca5-a47d-5fb6893bfecf,523,3765.44,2022-09-12,1,refund
522c12e1-8e41-4029-98b4-8e1d9e1387b0,22,9442.42,2023-03-12,1,cash withdrawal
53211cf1-8ddc-4f0e-923c-0ed4acd3cc0b,517,9387.49,2022-08-14,0,purchase
4e266d3f-ab28-4fa9-959e-e77e2e52635d,355,3976.89,2022-08-14,0,refund
23d34fb6-58a5-402e-9779-87b7ae6791cd,61,5451.71,2023-03-12,1,cash withdrawal
67f4df95-19f5-4e82-9008-606fdbf5aafe,963,3332.03,2022-07-23,0,cash withdrawal
7d3fb84a-53e3-4b1a-809a-794cfa3d5527,650,8179.37,2022-10-30,0,cash withdrawal
110a156d-72d9-42a4-9583-367e9d6d37c7,771,1036.47,2022-06-30,1,cash withdrawal
8772a3ba-0d5e-4574-aa8e-81315603534d,706,4451.99,2023-05-05,1,purchase
4efac302-5cff-4279-8c12-ea1da300df89,99,9216.14,2023-01-27,1,purchase
74406c5f-72bf-4693-8221-ad1e17be360d,895,5000.06,2022-10-06,1,refund
c3c27248-3af6-427f-b8bb-d25144ed3d94,62,4325.72,2022-10-29,1,purchase
c5ba8420-5b4b-4466-b6fe-b3a6a37d299e,99,2185.9,2022-08-02,1,cash withdrawal
876796d9-dfb4-4eef-b038-63384c2d189b,943,3450.79,2023-03-20,1,refund
4bb9536f-bb74-462b-9a69-aa76be4c2dc5,536,7541.79,2022-07-22,1,refund
761417f3-d817-4ad5-8a1a-c0b5d550f98f,237,90.47,2022-07-25,1,cash withdrawal
b3cbc1c4-4cdf-4ab5-94a0-f4355b3d7f2a,378,7972.8,2023-04-17,1,purchase
330e6bd9-759f-42c9-9232-0a95fae01ea2,910,5238.52,2022-09-17,0,refund
9a607945-e6bb-4a9e-98ef-8f094a1521ff,231,4755.37,2022-08-26,1,cash withdrawal
7d033875-3b3a-4f0a-9557-bd350961b319,725,2307.99,2022-12-24,1,refund
31faf7e0-38e5-456d-87c0-c4df88c8e83a,171,8501.66,2022-07-27,1,refund
15490c7e-6bd9-4a4f-b7bf-fcbd87a45304,620,2468.42,2023-05-14,0,refund
33774ed1-b039-4a0d-9192-e4dcc99a9a60,440,4501.51,2022-09-10,1,refund
eb1f283e-856b-4c79-a4f1-7bc1d353db1c,933,8870.28,2023-01-28,0,purchase
efb3eb37-6d57-4fd7-aea5-f54bfafbb18e,541,3140.67,2022-06-23,1,refund
88f25856-818b-4652-b974-86268352a5d6,195,1579.65,2023-05-20,0,cash withdrawal
8e8b84eb-e9e2-4240-8fe4-ce7b2cd23623,345,105.45,2022-07-05,0,refund
7adbf90e-2c91-4cd0-8b5e-0dab5a45b8cc,506,5794.48,2023-01-05,0,refund
49058e12-0277-4141-b240-ab1579a7e05a,898,4252.13,2023-04-26,0,cash withdrawal
50e363d5-2f17-443f-af4e-b8918e0ac6f5,195,3999.54,2023-03-01,1,refund
1f4a4706-2e79-4ba5-903e-f9cb100637c7,270,7784.58,2022-11-28,1,purchase
53a3939e-6899-48d6-8e44-4af9b106c45a,335,8466.35,2023-04-28,1,refund
53d2f38a-ed34-4d55-b673-f569a9305695,228,8315.61,2023-03-19,0,refund
ce4766d1-cfea-4a8f-bb8d-b32f39f7113d,389,8700.15,2023-04-09,0,cash withdrawal
830ad57d-19fd-4f3b-8ccc-f76f83091e3c,843,9358.29,2023-01-14,0,purchase
6cc35925-5b32-42fd-9b7d-405edd0cd405,787,5306.73,2023-03-02,0,purchase
477ab887-4ae3-4a94-b020-366c7a7634b5,715,460.42,2023-05-12,0,cash withdrawal
bc376bf5-166e-4aeb-bf1e-d1ea61ab0704,952,4361.1,2022-12-12,0,cash withdrawal
eefadcfa-60ff-4567-be07-d0c971545572,504,7754.07,2022-08-11,1,purchase
96bee52e-65c1-4fd6-8f1f-5a9897ad6a67,532,827.49,2023-06-06,0,cash withdrawal
3977c6c3-4f75-4392-bca7-e61410b7ca01,198,2887.18,2022-08-29,0,refund
9670efb3-22f5-4db1-a563-c7d9d04a3a73,977,9581.69,2023-01-29,0,refund
60462998-e37f-44d7-81c7-a4069359fb5d,666,9009.6,2023-02-08,0,purchase
f8bf491d-4311-4b26-ae15-3de8cb3ada7f,776,304.67,2023-05-26,1,cash withdrawal
966925ed-9c0e-4e5e-8d7b-03695769993c,664,1160.9,2023-01-18,1,purchase
b082a958-076c-4833-8a50-e11795f96dfa,916,4290.19,2022-06-23,0,refund
9877c24c-8842-455a-8c58-6c0a1cb6e17b,467,7812.14,2023-01-10,1,cash withdrawal
93d3125a-3a56-44b3-bacd-003a571cdfbf,656,6501.03,2022-06-15,1,purchase
d52939e5-3be4-4056-a7ea-6db48802bbd2,796,8742.46,2023-06-05,0,cash withdrawal
29e9efa2-5723-4faa-b578-8525af0ac5d6,168,1348.7,2022-07-15,1,cash withdrawal
982df078-8a51-451c-95c1-8944b44b2731,732,7740.14,2022-11-15,0,refund
e79400ee-4a5e-4287-85a6-3296a9dfcc0c,432,5062.04,2022-09-28,1,refund
63ce0666-4b78-4b1f-a68a-84572b924e09,499,5292.35,2022-09-24,1,cash withdrawal
c6c753a3-83bc-4fa8-b019-19d0bc728732,222,1295.11,2022-12-26,0,purchase
f06cfdb6-c046-4297-9e87-60404c2ba24c,32,4673.43,2023-05-24,1,purchase
b964fbed-9d75-4e6c-ab84-978cd6e11e55,790,8505.36,2022-12-03,0,cash withdrawal
2bb2c51f-7023-4aca-9ee6-fdea9534ee94,906,6079.7,2023-01-12,1,purchase
d2ea243c-5ef5-4cd3-a078-b2d6e92cb8ed,723,3954.58,2023-04-06,0,purchase
a296884f-541e-42a4-bd82-e0dee3cc1771,949,7344.65,2023-03-11,0,refund
85181eb4-c115-4613-9939-3a5d922e047f,38,1460.42,2022-07-28,0,cash withdrawal
1c751ad4-bdec-4a9d-84b0-249af208deed,641,6024.84,2023-05-02,0,purchase
24b9be69-2ddc-4829-8d24-c21d97a35108,867,1419.19,2022-07-06,1,cash withdrawal
76777d6d-9574-4ff7-bec4-ee0870ec69c4,660,3025.06,2023-03-19,0,purchase
e5ae81f3-a90b-4810-9bf4-b57d89efa861,511,9413.85,2023-02-21,0,refund
12f04460-d6ad-4137-a196-5413d881a73a,965,4122.13,2023-04-23,1,refund
8a5acb4d-8760-40e1-8c9a-f99a233d9eb3,228,6874.69,2022-08-20,0,purchase
dc210944-e845-41a2-9bc2-7450a3a90472,970,3303.92,2022-12-01,0,purchase
03aefa62-764d-4243-94fa-a0f5e61219b5,898,7261.39,2023-06-03,1,refund
877477ad-94a2-4b24-8028-286b5402b337,604,6226.14,2022-10-03,1,refund
ece9abc0-433f-4a8a-b72a-1b7aea78b088,178,1860.74,2022-10-14,0,purchase
4410710e-ca37-41d2-9950-4cc0cf962bfa,915,1794.14,2023-04-13,0,refund
7f101f15-6cea-4e8a-b4c3-ab73ed0c082b,102,2040.6,2023-03-31,1,purchase
feb2ac4b-85e8-40a2-a8ed-a191dfb48b5f,803,4610.61,2022-11-07,0,refund
153f7fee-1ad4-4764-85fb-94a6fb672437,991,5321.99,2022-08-18,0,refund
07996e3b-a360-44cb-b7b7-1c72b9e2f6e0,386,4545.29,2022-08-29,1,purchase
c0821f39-577a-45a1-80b6-068f8735b2bb,15,8234.74,2022-11-24,1,cash withdrawal
c67e0a01-1d34-4563-894f-f117d952e7bc,182,730.41,2022-07-10,0,purchase
fc6f2e6e-9c18-40ba-beea-3cf093ffd1ea,247,9005.11,2022-12-16,1,cash withdrawal
466d19a5-146c-4130-89ec-de94d5942bb2,605,273.95,2023-05-30,0,refund
e333b8d0-02e8-42bb-9391-6c8b5628c13e,779,4924.43,2023-04-23,0,refund
9e00801d-cb80-42e1-bce6-42a405cd4d7c,545,6907.33,2023-02-19,0,purchase
d7fd6197-f750-4c46-9dd0-bcc0eabb42d6,122,1183.29,2023-03-15,0,cash withdrawal
2abb8747-d88e-4b86-a159-b48192a6dd56,329,6381.18,2023-04-28,0,purchase
93bc506c-77cf-465f-b1fe-d8891af9469a,703,4222.47,2022-06-27,1,refund
8f6e1e30-25d6-4d40-90cc-a99f5ed2f65d,757,3727.49,2023-05-09,1,cash withdrawal
95cfbd81-6c47-416c-acb3-59bf6cdb930c,328,6445.51,2022-08-28,1,purchase
5fa8c28a-ca10-4941-92b7-828638942fe2,328,7794.92,2022-07-13,1,refund
50261309-a830-40ba-943d-347da0c4e0f9,57,8978.33,2023-03-25,1,refund
054a778b-c038-4a81-89d8-953b812cfa6f,473,5110.4,2023-03-29,0,cash withdrawal
bfbe9ca3-f610-450b-b6f5-3b65b8cf3f6a,943,9967.32,2022-06-13,1,refund
5183c54f-ab3f-431b-960c-e979c4d0388b,445,5554.33,2022-08-23,0,purchase
051d1800-6502-4273-ac5f-a7262064b2a1,601,2634.4,2023-03-25,0,purchase
935f52da-1f32-4096-9f1d-1b20be91dd2a,48,2682.94,2022-09-10,1,purchase
02abe229-146f-4928-95a1-55dec98a2fa2,986,8992.41,2022-09-13,1,purchase
202a9ced-885a-4b35-9b8e-e298f561f4c3,223,2274.98,2023-05-06,1,refund
4eb00c3d-796c-4ae6-bc19-285d92d13d77,136,3123.96,2022-07-31,0,purchase
597ce0cf-50ad-4cd5-9dbb-5298a5751dda,732,5567.13,2022-07-26,0,purchase
0ad1b7b6-6d35-40b7-b937-c04f3e4c23fb,947,7508.04,2023-01-17,0,purchase
53fdb674-87f7-46a9-b0a9-5fc90f1f43a7,949,9303.02,2023-04-25,0,purchase
db07a2a9-19df-4a16-8c2f-95ed88f68352,412,1178.28,2022-12-21,1,refund
488d5d8d-0aef-47ed-9f7e-09deb79908b6,963,2454.87,2022-10-14,0,refund
4ca15720-22b8-452e-a11b-17190f9d7819,498,1532.1,2022-08-30,0,cash withdrawal
66849b64-34e2-41b8-b606-9f22b6f23b07,408,7298.12,2022-07-06,1,refund
b27913d5-eec3-45f7-97df-4c9ae7e0fe25,525,4286.13,2023-04-13,0,purchase
34a4ed3c-7f06-43ea-87eb-0127c979ff8f,252,9167.59,2022-11-03,1,purchase
ea3e442f-23cd-4c84-a6ed-34e2c1ed3940,54,7840.31,2022-11-26,1,refund
59430636-b0b1-49f7-b78f-78da14308e24,826,3047.29,2022-12-23,1,purchase
917f61b3-66a4-472a-997e-53d1b87ad896,172,2997.76,2022-09-12,0,refund
cc692137-3df3-49d6-9a6d-4596358017d6,239,5874.68,2023-02-04,0,purchase
a06ae93d-01d2-4fc9-b44d-f4b50f735617,985,7937.5,2022-10-16,1,purchase
dfb2591d-f9b5-41db-925e-acaf8b67cdcd,879,7459.05,2023-03-27,0,cash withdrawal
172104cb-6e21-44a2-b893-0a13d77017c8,645,2389.53,2022-10-29,1,purchase
734af94f-4ab9-40df-b4a3-ee30a203b5c1,369,2145.36,2023-02-22,1,refund
55957cd1-a691-40e6-9600-b3cf3f0e3075,863,2769.16,2023-05-09,1,refund
3d49e4f8-6025-46fb-9206-7a8762c60435,654,6039.02,2023-01-22,0,refund
5b68d4ee-2f99-47c3-916e-fd7b7cc289b7,410,2113.71,2022-10-21,1,purchase
19ec4e51-1d9d-4ee1-a091-89f1ca33dd84,571,3773.16,2022-11-03,0,purchase
f4de6a69-6494-446a-bf00-5dab4a490f80,216,5282.27,2023-02-27,0,cash withdrawal
224f6444-a8f7-4fed-8ae7-00f79d0aafe2,361,7632.63,2023-04-30,1,refund
78b6a293-3d6f-4aaf-a938-2f3582101862,679,871.82,2022-12-14,0,purchase
daf2571c-0736-491d-b4f9-bd902e8498c6,358,8099.83,2022-08-09,1,cash withdrawal
ff2c37dc-6bfc-4bd7-9831-3d758b719ba7,164,1891.27,2023-04-02,0,cash withdrawal
013319d1-68ec-48eb-a0d2-642ea670af0f,319,8894.81,2022-10-20,0,cash withdrawal
2d55b741-4b84-4799-bfd6-f99eea03486f,958,5133.49,2022-12-28,0,refund
41404d41-cea7-4521-a0b1-aac5150b8146,202,1133.32,2022-09-16,0,refund
aed65001-b46d-4853-9126-ed1711958966,306,2785.53,2022-11-16,0,purchase
1ad6ff7b-e4af-45aa-88f3-43a91398592b,770,9662.06,2023-02-06,0,cash withdrawal
f57a7220-763a-4e61-b252-456effc9ff30,507,5237.87,2022-10-12,1,refund
55b2f82a-3469-40de-a442-c26ca27589cd,356,2750.12,2023-01-02,1,cash withdrawal
